Subfind_ID	t-t_merg	q	Type	mass
277	0.34800000000000075	1.4839596	Descendant	1023435.3
40778	0.34800000000000075	0.15196119	Descendant	0.0
54364	0.34800000000000075	0.12151629	Descendant	0.0
54367	0.34800000000000075	0.117522426	Descendant	0.0
103607	0.34800000000000075	1.8989388	Descendant	0.0
108153	0.34800000000000075	1.1876379	Descendant	0.0
123623	0.34800000000000075	0.19881476	Descendant	0.0
154255	0.34800000000000075	0.1073248	Descendant	0.0
158820	0.34800000000000075	0.3710968	Descendant	0.0
187035	0.34800000000000075	0.22155689	Descendant	0.0
216500	0.34800000000000075	0.22728172	Descendant	0.0
217643	0.34800000000000075	0.14166056	Descendant	0.0
229725	0.34800000000000075	0.13164994	Descendant	0.0
261408	0.34800000000000075	0.11361652	Descendant	0.0
284673	0.34800000000000075	0.38419056	Descendant	0.0
297042	0.34800000000000075	0.35035205	Descendant	0.0
304236	0.34800000000000075	0.29705623	Descendant	0.0
313648	0.34800000000000075	0.2612743	Descendant	39575704000.0
317115	0.34800000000000075	0.82401705	Descendant	0.0
322772	0.34800000000000075	0.29257044	Descendant	0.0
323178	0.34800000000000075	0.36598256	Descendant	0.0
352711	0.34800000000000075	0.2644188	Descendant	0.0
357659	0.34800000000000075	0.112508334	Descendant	0.0
359542	0.34800000000000075	0.1888145	Descendant	0.0
378863	0.34800000000000075	0.11267098	Descendant	0.0
387915	0.34800000000000075	0.30406988	Descendant	0.0
413403	0.34800000000000075	0.806237	Descendant	0.0
415257	0.34800000000000075	0.17136963	Descendant	0.0
439625	0.34800000000000075	0.15734297	Descendant	0.0
442245	0.34800000000000075	0.20453914	Descendant	0.0
449803	0.34800000000000075	0.16803879	Descendant	0.0
459616	0.34800000000000075	0.19364572	Descendant	0.0
461066	0.34800000000000075	0.42599007	Descendant	35137.004
464651	0.34800000000000075	1.9043783	Descendant	0.0
487168	0.34800000000000075	0.2567913	Descendant	0.0
487470	0.34800000000000075	0.24342321	Descendant	0.0
498014	0.34800000000000075	0.16008705	Descendant	0.0
498312	0.34800000000000075	0.20416853	Descendant	0.0
503399	0.34800000000000075	0.25509113	Descendant	0.0
516601	0.34800000000000075	0.13461602	Descendant	123578320.0
516779	0.34800000000000075	0.17814009	Descendant	0.0
519861	0.34800000000000075	0.36286855	Descendant	0.0
525668	0.34800000000000075	0.10075858	Descendant	0.0
525737	0.34800000000000075	0.19611405	Descendant	0.0
526199	0.34800000000000075	0.87399745	Descendant	0.0
526486	0.34800000000000075	0.20743851	Descendant	0.0
527749	0.34800000000000075	0.10001493	Descendant	0.0
527830	0.34800000000000075	0.10261728	Descendant	0.0
532965	0.34800000000000075	0.40201405	Descendant	0.0
533541	0.34800000000000075	0.29483005	Descendant	0.0
535215	0.34800000000000075	0.15673554	Descendant	0.0
538373	0.34800000000000075	0.19180861	Descendant	0.0
538910	0.34800000000000075	0.14671625	Descendant	0.0
541944	0.34800000000000075	0.99449605	Descendant	0.0
546686	0.34800000000000075	0.34360754	Descendant	0.0
549821	0.34800000000000075	0.12519905	Descendant	0.0
550108	0.34800000000000075	0.13769193	Descendant	0.0
552227	0.34800000000000075	0.3190055	Descendant	71635.02
556778	0.34800000000000075	0.17813653	Descendant	0.0
557693	0.34800000000000075	0.99329746	Descendant	0.0
560229	0.34800000000000075	0.16570842	Descendant	0.0
562798	0.34800000000000075	0.12482711	Descendant	0.0
571271	0.34800000000000075	0.11133031	Descendant	0.0
579153	0.34800000000000075	0.26214024	Descendant	0.0
584563	0.34800000000000075	0.26860213	Descendant	412610430.0
586064	0.34800000000000075	0.11936104	Descendant	0.0
588219	0.34800000000000075	0.2516876	Descendant	0.0
588760	0.34800000000000075	0.24301635	Descendant	0.0
588976	0.34800000000000075	0.26443365	Descendant	0.0
589079	0.34800000000000075	0.15499833	Descendant	0.0
589214	0.34800000000000075	0.12212694	Descendant	34911.31
589897	0.34800000000000075	0.584877	Descendant	0.0
590148	0.34800000000000075	0.33007258	Descendant	0.0
594591	0.34800000000000075	0.2557515	Descendant	0.0
601900	0.34800000000000075	0.24345684	Descendant	0.0
604307	0.34800000000000075	0.52888495	Descendant	0.0
605291	0.34800000000000075	0.458294	Descendant	0.0
608494	0.34800000000000075	0.99357295	Descendant	0.0
609514	0.34800000000000075	0.124232136	Descendant	0.0
610527	0.34800000000000075	0.16153769	Descendant	0.0
611561	0.34800000000000075	0.34175354	Descendant	149980.39
612860	0.34800000000000075	0.23461413	Descendant	0.0
618714	0.34800000000000075	0.5251293	Descendant	0.0
619071	0.34800000000000075	0.1922203	Descendant	0.0
622156	0.34800000000000075	0.31647658	Descendant	0.0
624362	0.34800000000000075	0.2722066	Descendant	405081.53
625525	0.34800000000000075	0.2040162	Descendant	0.0
625622	0.34800000000000075	0.32427984	Descendant	0.0
625815	0.34800000000000075	0.2332054	Descendant	0.0
628094	0.34800000000000075	0.16576007	Descendant	0.0
629038	0.34800000000000075	0.12576605	Descendant	0.0
633377	0.34800000000000075	0.18114716	Descendant	0.0
635464	0.34800000000000075	0.21189968	Descendant	0.0
636993	0.34800000000000075	0.27291927	Descendant	0.0
648234	0.34800000000000075	2.0285301	Descendant	0.0
652022	0.34800000000000075	0.1781538	Descendant	1079176.9
